CODVIA,NOMVIA,NUMERO,NOM_ACTIVITAT,TIPUS,CATEGORIA,LAT,LNG,WEBSITE,TELEFON,HORARI,FONT,BARRI,DISTRICTE,ADRECA,CCAE
,c. de Colom,5,FARMACIA DEL MERCAT,activitat_econòmica,Comerç al detall de productes farmacèutics en establiments especialitzats,41.545,2.11995,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Colom, 5 Bxs",Comerç al detall de productes farmacèutics en establiments especialitzats
,pg. de la Plaça Major,29,FARMACIA GARRIGA,activitat_econòmica,Comerç al detall de productes farmacèutics en establiments especialitzats,41.5478,2.1065,,,,sabadellempresa.cat,EL CENTRE,1,"pg. de la Plaça Major, 29 Bxs",Comerç al detall de productes farmacèutics en establiments especialitzats
,c. de Sallarès i Pla,140,FARMACIA M. GARRIGA,activitat_econòmica,Comerç al detall de productes farmacèutics en establiments especialitzats,41.5409,2.11164,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Sallarès i Pla, 140 Bxs",Comerç al detall de productes farmacèutics en establiments especialitzats
,pl. de l' Àngel,12,FARMACIA MARTA GILI,activitat_econòmica,Comerç al detall de productes farmacèutics en establiments especialitzats,41.5423,2.10516,,,,sabadellempresa.cat,EL CENTRE,1,"pl. de l' Àngel, 12 Bxs",Comerç al detall de productes farmacèutics en establiments especialitzats
,Rambla,167,FARMACIA MORALELS - COSMETICA,activitat_econòmica,Comerç al detall de productes cosmètics i higiènics en establiments especialitza,41.5458,2.09784,,,,sabadellempresa.cat,EL CENTRE,1,"Rambla, 167 Bxs 1a",Comerç al detall de productes cosmètics i higiènics en establiments especialitzats
,Rambla,167,FARMACIA MORALES,activitat_econòmica,Comerç al detall de productes farmacèutics en establiments especialitzats,41.5468,2.09645,,,,sabadellempresa.cat,EL CENTRE,1,"Rambla, 167 Bxs 1a",Comerç al detall de productes farmacèutics en establiments especialitzats
,rda. de Ponent,173,FARMACIA ORTOPEDIA LLOP,activitat_econòmica,Comerç al detall de productes farmacèutics en establiments especialitzats,41.5467,2.09647,,,,sabadellempresa.cat,HOSTAFRANCS,1,"rda. de Ponent, 173 Bxs A",Comerç al detall de productes farmacèutics en establiments especialitzats
,rda. de Zamenhof,145,FARMACIA PAREJA,activitat_econòmica,Comerç al detall de productes farmacèutics en establiments especialitzats,41.5466,2.09655,,,,sabadellempresa.cat,EL CENTRE,1,"rda. de Zamenhof, 145 Bxs 1a",Comerç al detall de productes farmacèutics en establiments especialitzats
,Rambla,26,FARMACIA SEGALAS,activitat_econòmica,Comerç al detall de productes farmacèutics en establiments especialitzats,41.5495,2.1023,,,,sabadellempresa.cat,EL CENTRE,1,"Rambla, 26 Bxs",Comerç al detall de productes farmacèutics en establiments especialitzats
,c. de Covadonga,310,FARMACIA TRES CREUS,activitat_econòmica,Comerç al detall de productes farmacèutics en establiments especialitzats,41.5446,2.1132,,,,sabadellempresa.cat,COVADONGA,1,"c. de Covadonga, 310 Bxs 2a",Comerç al detall de productes farmacèutics en establiments especialitzats
,Rambla,229,FARMACIA VINYES COSTA,activitat_econòmica,Comerç al detall de productes farmacèutics en establiments especialitzats,41.5402,2.11318,,,,sabadellempresa.cat,EL CENTRE,1,"Rambla, 229 1 Bxs 1a",Comerç al detall de productes farmacèutics en establiments especialitzats
,c. de Lacy,62,FELIU LLOBET,activitat_econòmica,Serveis tècnics d'arquitectura,41.542,2.11247,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Lacy, 62 A 1r 2a",Serveis tècnics d'arquitectura
,c. de Sant Quirze,5,FEMINA,activitat_econòmica,Comerç al detall de peces de vestir en establiments especialitzats,41.5486,2.10819,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Sant Quirze, 5B Bxs 2a",Comerç al detall de peces de vestir en establiments especialitzats
,c. del Sol,217,FENOY LEGAL ADVOCATS,activitat_econòmica,Activitats jurídiques,41.5478,2.11188,,,,sabadellempresa.cat,EL CENTRE,1,"c. del Sol, 217 Bxs 1a",Activitats jurídiques
,pl. de l' Àngel,10,FERRAN BONAS,activitat_econòmica,"Activitats de comptabilitat, tenidoria de llibres, auditoria i assessoria fiscal",41.5487,2.11001,,,,sabadellempresa.cat,EL CENTRE,1,"pl. de l' Àngel, 10 1r 2a","Activitats de comptabilitat, tenidoria de llibres, auditoria i assessoria fiscal"
,c. de l' Estrella,26,FERRANDO,activitat_econòmica,Perruqueria i altres tractaments de bellesa,41.5445,2.11023,,,,sabadellempresa.cat,EL CENTRE,1,"c. de l' Estrella, 26 Bxs",Perruqueria i altres tractaments de bellesa
,Rambla,5,FERRER ADVOCATS,activitat_econòmica,Activitats jurídiques,41.546,2.1067,,,,sabadellempresa.cat,EL CENTRE,1,"Rambla, 5 4t 1a",Activitats jurídiques
,c. de Narcís Giralt,15,FERRER GESTIO PROFESSIONAL,activitat_econòmica,"Activitats de comptabilitat, tenidoria de llibres, auditoria i assessoria fiscal",41.5436,2.1081,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Narcís Giralt, 15 Ent 1a","Activitats de comptabilitat, tenidoria de llibres, auditoria i assessoria fiscal"
,c. del Marquès de Comillas,139,FERRETERIA CENTRE,activitat_econòmica,"Comerç al detall de ferreteria, pintures i vidre en establiments especialitzats",41.5408,2.11196,,,,sabadellempresa.cat,EL CENTRE,1,"c. del Marquès de Comillas, 139A Bxs","Comerç al detall de ferreteria, pintures i vidre en establiments especialitzats"
,c. de Colom,36,FERRETERIA FEU,activitat_econòmica,"Comerç al detall de ferreteria, pintures i vidre en establiments especialitzats",41.5408,2.11196,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Colom, 36 Bxs","Comerç al detall de ferreteria, pintures i vidre en establiments especialitzats"
,c. de la Indústria,23,FERRETERIA PAVON,activitat_econòmica,"Comerç al detall de ferreteria, pintures i vidre en establiments especialitzats",41.5422,2.11127,,,,sabadellempresa.cat,EL CENTRE,1,"c. de la Indústria, 23B Bxs","Comerç al detall de ferreteria, pintures i vidre en establiments especialitzats"
,c. del Marquès de Comillas,17,FIAC,activitat_econòmica,Altres activitats d'educació ncaa,41.5458,2.10744,,,,sabadellempresa.cat,EL CENTRE,1,"c. del Marquès de Comillas, 17 Bxs Esq",Altres activitats d'educació ncaa
,c. de Marià Fortuny,24,FIAC,activitat_econòmica,Altres activitats d'educació ncaa,41.5497,2.10459,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Marià Fortuny, 24 Bxs",Altres activitats d'educació ncaa
,c. de Latorre,36,FIATC ASSEGURANCES,activitat_econòmica,Activitats d'agents i corredors d'assegurances,41.5494,2.10569,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Latorre, 36 Bxs 3a",Activitats d'agents i corredors d'assegurances
,c. de Sant Quirze,20,FICHET POINT FORT,activitat_econòmica,Altres tipus de comerç al detall en establiments no especialitzats,41.5506,2.10068,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Sant Quirze, 20 Bxs",Altres tipus de comerç al detall en establiments no especialitzats
,c. de la Palanca,4,FIGUEROLA,activitat_econòmica,Altres activitats d'impressió i arts gràfiques,41.5438,2.11303,,,,sabadellempresa.cat,EL CENTRE,1,"c. de la Palanca, 4 Bxs 1a",Altres activitats d'impressió i arts gràfiques
,pg. de la Plaça Major,72,FIGUEROLA,activitat_econòmica,Comerç al detall de periòdics i articles de papereria en establiments especialit,41.5459,2.10764,,,,sabadellempresa.cat,EL CENTRE,1,"pg. de la Plaça Major, 72 Bxs 1a",Comerç al detall de periòdics i articles de papereria en establiments especialitzats
,pg. de la Plaça Major,68,FIGUEROLA,activitat_econòmica,Comerç al detall de periòdics i articles de papereria en establiments especialit,41.5429,2.10547,,,,sabadellempresa.cat,EL CENTRE,1,"pg. de la Plaça Major, 68 Bxs",Comerç al detall de periòdics i articles de papereria en establiments especialitzats
,c. de la Palanca,7,FIGUEROLA CENTRE D'IMPRESSIO,activitat_econòmica,Comerç al detall de periòdics i articles de papereria en establiments especialit,41.5466,2.10483,,,,sabadellempresa.cat,EL CENTRE,1,"c. de la Palanca, 7 Bxs",Comerç al detall de periòdics i articles de papereria en establiments especialitzats
,c. de Jesús,7,FILATELIA - NUMISMATICA,activitat_econòmica,Comerç al detall d'articles de segona mà en establiments especialitzats,41.5486,2.10819,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Jesús, 7 Bxs",Comerç al detall d'articles de segona mà en establiments especialitzats
,c. de Calassanç Duran,194,FILIGRANA PRODUCCIONS,activitat_econòmica,Activitats de producció cinematogràfica i de vídeo,41.5406,2.12042,,,,sabadellempresa.cat,COVADONGA,1,"c. de Calassanç Duran, 194 Bxs 2a",Activitats de producció cinematogràfica i de vídeo
,c. de Sant Joan,39,FINCAMPS,activitat_econòmica,Agents de la propietat immobiliària,41.5466,2.10563,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Sant Joan, 39 Bxs",Agents de la propietat immobiliària
,c. d' Àngel Guimerà,2,FINGRACEN,activitat_econòmica,Agents de la propietat immobiliària,41.5461,2.11484,,,,sabadellempresa.cat,EL CENTRE,1,"c. d' Àngel Guimerà, 2 3r 1a",Agents de la propietat immobiliària
,ctra. de Barcelona,37,FINQUES L'AVET,activitat_econòmica,Agents de la propietat immobiliària,41.5447,2.09946,,,,sabadellempresa.cat,EL CENTRE,1,"ctra. de Barcelona, 37 Bxs A",Agents de la propietat immobiliària
,c. d' Alguersuari i Pascual,169,FIRA DE SABADELL,activitat_econòmica,Organització de convencions i fires de mostres,41.5474,2.1085,,,,sabadellempresa.cat,COVADONGA,1,"c. d' Alguersuari i Pascual, 169 Bxs",Organització de convencions i fires de mostres
,c. del Pare Sallarès,39,FITBOL SYSTEM SL,activitat_econòmica,Comerç a l'engròs de metalls i minerals metàl·lics,41.5471,2.10322,,,,sabadellempresa.cat,EL CENTRE,1,"c. del Pare Sallarès, 39 Bxs",Comerç a l'engròs de metalls i minerals metàl·lics
,c. de Sant Cugat,117,FLECA ROCA,activitat_econòmica,"Comerç al detall de pa i productes de fleca, confiteria i pastisseria en establi",41.5496,2.10839,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Sant Cugat, 117 Bxs","Comerç al detall de pa i productes de fleca, confiteria i pastisseria en establiments especialitzats"
,via de Massagué,60,FLECA VALLS,activitat_econòmica,"Comerç al detall de pa i productes de fleca, confiteria i pastisseria en establi",41.5426,2.11107,,,,sabadellempresa.cat,EL CENTRE,1,"via de Massagué, 60 Bxs","Comerç al detall de pa i productes de fleca, confiteria i pastisseria en establiments especialitzats"
,c. de Calderón,44,FLEXI PLAN,activitat_econòmica,Activitats de les empreses de treball temporal,41.5497,2.1091,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Calderón, 44 Bxs 11a",Activitats de les empreses de treball temporal
,pl. del Vapor Gorina,9,FMJ INGENIEROS,activitat_econòmica,Serveis tècnics d'arquitectura,41.5493,2.09832,,,,sabadellempresa.cat,EL CENTRE,1,"pl. del Vapor Gorina, 9 Bxs 1aB",Serveis tècnics d'arquitectura
,rda. de Zamenhof,119,FOCUS BELLA,activitat_econòmica,Perruqueria i altres tractaments de bellesa,41.5467,2.10976,,,,sabadellempresa.cat,EL CENTRE,1,"rda. de Zamenhof, 119 Bxs A",Perruqueria i altres tractaments de bellesa
,c. del Ripoll,29,FORMAN,activitat_econòmica,"Fabricació d'altres productes de fusta; fabricació de productes de suro, cistell",41.5487,2.11134,,,,sabadellempresa.cat,COVADONGA,1,"c. del Ripoll, 29 Bxs","Fabricació d'altres productes de fusta; fabricació de productes de suro, cistelleria i esparteria"
,c. de Migdia,26,FORMES,activitat_econòmica,Perruqueria i altres tractaments de bellesa,41.5509,2.10726,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Migdia, 26 Bxs",Perruqueria i altres tractaments de bellesa
,c. de Valentí Almirall,45,FORMIGONS MONTCAU,activitat_econòmica,Fabricació de formigó fresc,41.5449,2.09965,,,,sabadellempresa.cat,HOSTAFRANCS,1,"c. de Valentí Almirall, 45 Bxs",Fabricació de formigó fresc
,pl. de Sant Roc,5,FORN CARRERAS,activitat_econòmica,"Comerç al detall de pa i productes de fleca, confiteria i pastisseria en establi",41.547,2.10546,,,,sabadellempresa.cat,EL CENTRE,1,"pl. de Sant Roc, 5 Bxs","Comerç al detall de pa i productes de fleca, confiteria i pastisseria en establiments especialitzats"
,pg. de la Plaça Major,50,FORN CENTENARI,activitat_econòmica,"Comerç al detall de pa i productes de fleca, confiteria i pastisseria en establi",41.5407,2.11887,,,,sabadellempresa.cat,EL CENTRE,1,"pg. de la Plaça Major, 50 Bxs Esq","Comerç al detall de pa i productes de fleca, confiteria i pastisseria en establiments especialitzats"
,c. de Sallarès i Pla,84,FORN CENTENARI,activitat_econòmica,"Comerç al detall de pa i productes de fleca, confiteria i pastisseria en establi",41.5475,2.10842,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Sallarès i Pla, 84 Bxs","Comerç al detall de pa i productes de fleca, confiteria i pastisseria en establiments especialitzats"
,c. de Riego,60,FORN CENTENARI,activitat_econòmica,"Comerç al detall de pa i productes de fleca, confiteria i pastisseria en establi",41.5424,2.11397,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Riego, 60 Bxs","Comerç al detall de pa i productes de fleca, confiteria i pastisseria en establiments especialitzats"
,c. de Calassanç Duran,217,FORN DE PA - PASTISSERIA XALOC,activitat_econòmica,"Comerç al detall de pa i productes de fleca, confiteria i pastisseria en establi",41.5493,2.10839,,,,sabadellempresa.cat,COVADONGA,1,"c. de Calassanç Duran, 217 Bxs 1a","Comerç al detall de pa i productes de fleca, confiteria i pastisseria en establiments especialitzats"
,c. de Corominas,1,FORN DEL MERCAT,activitat_econòmica,"Comerç al detall de pa i productes de fleca, confiteria i pastisseria en establi",41.5415,2.1116,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Corominas, 1 Bxs","Comerç al detall de pa i productes de fleca, confiteria i pastisseria en establiments especialitzats"
,c. d' Arimon,14,FORN EL RACO DEL POTI POTI,activitat_econòmica,"Comerç al detall de pa i productes de fleca, confiteria i pastisseria en establi",41.5415,2.1116,,,,sabadellempresa.cat,EL CENTRE,1,"c. d' Arimon, 14 Bxs 2a","Comerç al detall de pa i productes de fleca, confiteria i pastisseria en establiments especialitzats"
,c. de Bonavista,94,FORN FREIXENET,activitat_econòmica,"Comerç al detall de pa i productes de fleca, confiteria i pastisseria en establi",41.5486,2.09855,,,,sabadellempresa.cat,COVADONGA,1,"c. de Bonavista, 94 Bxs","Comerç al detall de pa i productes de fleca, confiteria i pastisseria en establiments especialitzats"
,c. de Sant Antoni,35,FORRELLAT,activitat_econòmica,Comerç al detall d'articles de rellotgeria i joieria en establiments especialitz,41.5504,2.10022,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Sant Antoni, 35 Bxs",Comerç al detall d'articles de rellotgeria i joieria en establiments especialitzats
,pg. de Manresa,12,FRANKFURT,activitat_econòmica,Establiments de begudes,41.5454,2.10945,,,,sabadellempresa.cat,EL CENTRE,1,"pg. de Manresa, 12 Bxs 1a",Establiments de begudes
,c. de les Planes,35,FRANSALA TEXTILE ALLIANCE SL,activitat_econòmica,Intermediaris del comerç de productes diversos,41.5454,2.10945,,,,sabadellempresa.cat,EL CENTRE,1,"c. de les Planes, 35 1r 1a",Intermediaris del comerç de productes diversos
,via de Massagué,63,FRUITES I VERDURES,activitat_econòmica,Comerç al detall de fruites i hortalisses en establiments especialitzats,41.5465,2.11716,,,,sabadellempresa.cat,EL CENTRE,1,"via de Massagué, 63 Bxs",Comerç al detall de fruites i hortalisses en establiments especialitzats
,c. de les Tres Creus,150,FRUITES I VERDURES,activitat_econòmica,Comerç al detall de fruites i hortalisses en establiments especialitzats,41.5402,2.11222,,,,sabadellempresa.cat,EL CENTRE,1,"c. de les Tres Creus, 150 Bxs",Comerç al detall de fruites i hortalisses en establiments especialitzats
,pl. del Mercat,1,FRUITES I VERDURES ROSA P. 126-128,activitat_econòmica,Comerç al detall de fruites i hortalisses en establiments especialitzats,41.5444,2.11248,,,,sabadellempresa.cat,EL CENTRE,1,"pl. del Mercat, 1 Bxs",Comerç al detall de fruites i hortalisses en establiments especialitzats
,pl. del Mercat,1,FRUITES JUST P. 244-248,activitat_econòmica,Comerç al detall de fruites i hortalisses en establiments especialitzats,41.5466,2.10757,,,,sabadellempresa.cat,EL CENTRE,1,"pl. del Mercat, 1 Bxs",Comerç al detall de fruites i hortalisses en establiments especialitzats
,c. del Jardí,49,FUN ENGLISH,activitat_econòmica,Altres activitats d'educació ncaa,41.5394,2.1112,,,,sabadellempresa.cat,EL CENTRE,1,"c. del Jardí, 49 Bxs",Altres activitats d'educació ncaa
,c. de Duran i Sors,2,FUNDACIO APIP-ACAM,activitat_econòmica,Altres activitats d'educació ncaa,41.5493,2.10868,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Duran i Sors, 2 1 Bxs 1a",Altres activitats d'educació ncaa
,c. de la Indústria,36,FUNDACIO PRIVADA JOAQUIM BUSQUETS,activitat_econòmica,Comerç al detall d'altres tipus d'articles nous en establiments especialitzats,41.5454,2.10413,,,,sabadellempresa.cat,EL CENTRE,1,"c. de la Indústria, 36 Bxs",Comerç al detall d'altres tipus d'articles nous en establiments especialitzats
,Rambla,5,G L GESTIO INTEGRAL,activitat_econòmica,"Activitats de comptabilitat, tenidoria de llibres, auditoria i assessoria fiscal",41.5459,2.10946,,,,sabadellempresa.cat,EL CENTRE,1,"Rambla, 5 4t 1a","Activitats de comptabilitat, tenidoria de llibres, auditoria i assessoria fiscal"
,Rambla,146,G.NES.K,activitat_econòmica,Comerç al detall de tèxtils en establiments especialitzats,41.5459,2.10946,,,,sabadellempresa.cat,EL CENTRE,1,"Rambla, 146 Bxs",Comerç al detall de tèxtils en establiments especialitzats
,c. de Torras i Bages,1,GABINET J. CREUS,activitat_econòmica,"Activitats de comptabilitat, tenidoria de llibres, auditoria i assessoria fiscal",41.5461,2.1105,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Torras i Bages, 1A Bxs 2a","Activitats de comptabilitat, tenidoria de llibres, auditoria i assessoria fiscal"
,c. de Jovellanos,6,GAFAS.ES,activitat_econòmica,Comerç al detall d'articles mèdics i ortopèdics en establiments especialitzats,41.5453,2.11617,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Jovellanos, 6 Bxs B",Comerç al detall d'articles mèdics i ortopèdics en establiments especialitzats
,c. de la República,11,GALLEMI GRAU,activitat_econòmica,"Activitats de comptabilitat, tenidoria de llibres, auditoria i assessoria fiscal",41.5465,2.10413,,,,sabadellempresa.cat,EL CENTRE,1,"c. de la República, 11 2n 1a","Activitats de comptabilitat, tenidoria de llibres, auditoria i assessoria fiscal"
,c. de Sant Francesc,17,GARAGE FLECA,activitat_econòmica,Lloguer de béns immobiliaris per compte propi,41.5473,2.11157,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Sant Francesc, 17 Bxs",Lloguer de béns immobiliaris per compte propi
,c. de Sant Pere,21,GARDEN TATOO,activitat_econòmica,Altres activitats de serveis personals ncaa,41.54,2.11407,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Sant Pere, 21 Bxs 1a",Altres activitats de serveis personals ncaa
,c. del Doctor Puig,34,GCTPLUS SABADELL,activitat_econòmica,Activitats de les empreses de treball temporal,41.549,2.10876,,,,sabadellempresa.cat,EL CENTRE,1,"c. del Doctor Puig, 34 1 Bxs 1a",Activitats de les empreses de treball temporal
,pg. de Manresa,26,GEEK PLANET SABADELL,activitat_econòmica,"Comerç al detall d'ordinadors, equips perifèrics i programes informàtics en esta",41.5393,2.11156,,,,sabadellempresa.cat,EL CENTRE,1,"pg. de Manresa, 26 Bxs 1a","Comerç al detall d'ordinadors, equips perifèrics i programes informàtics en establiments especialitzats"
,Rambla,5,GENERAL OPTICA,activitat_econòmica,Comerç al detall d'articles mèdics i ortopèdics en establiments especialitzats,41.5466,2.10703,,,,sabadellempresa.cat,EL CENTRE,1,"Rambla, 5 Bxs Esq",Comerç al detall d'articles mèdics i ortopèdics en establiments especialitzats
,Rambla,152,GENESCÀ,activitat_econòmica,"Comerç al detall de pa i productes de fleca, confiteria i pastisseria en establi",41.5476,2.1064,,,,sabadellempresa.cat,EL CENTRE,1,"Rambla, 152 Bxs Dta","Comerç al detall de pa i productes de fleca, confiteria i pastisseria en establiments especialitzats"
,c. de Moratín,100,GEPCO WORKING,activitat_econòmica,Altres activitats d'educació ncaa,41.5482,2.10916,,,,sabadellempresa.cat,HOSTAFRANCS,1,"c. de Moratín, 100 Bxs 3a",Altres activitats d'educació ncaa
,c. de Narcís Giralt,11,GERAR ESCOLA DE XINES,activitat_econòmica,Altres activitats d'educació ncaa,41.5482,2.10872,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Narcís Giralt, 11 1r",Altres activitats d'educació ncaa
,pl. de Sant Roc,5,GES,activitat_econòmica,Activitats d'agents i corredors d'assegurances,41.5482,2.1088,,,,sabadellempresa.cat,EL CENTRE,1,"pl. de Sant Roc, 5 1r 1a",Activitats d'agents i corredors d'assegurances
,c. del Jardí,11,GESADIM,activitat_econòmica,Serveis administratius combinats,41.5483,2.10915,,,,sabadellempresa.cat,EL CENTRE,1,"c. del Jardí, 11 1r C",Serveis administratius combinats
,ctra. de Terrassa,76,GESCOM MILLENIUM SL,activitat_econòmica,Venda d'automòbils i vehicles de motor lleuger,41.5485,2.10792,,,,sabadellempresa.cat,EL CENTRE,1,"ctra. de Terrassa, 76 Bxs 2a",Venda d'automòbils i vehicles de motor lleuger
,c. de Sant Pere,17,GESTÓN ASESORIA AMBIENTAL,activitat_econòmica,Serveis tècnics d'enginyeria i altres activitats relacionades amb l'assessoramen,41.5411,2.11957,,,,sabadellempresa.cat,EL CENTRE,1,"c. de Sant Pere, 17 2n",Serveis tècnics d'enginyeria i altres activitats relacionades amb l'assessorament tècnic
,c. d' Alemanya,37,GESTORIA PIQUE,activitat_econòmica,"Activitats de comptabilitat, tenidoria de llibres, auditoria i assessoria fiscal",41.5474,2.10979,,,,sabadellempresa.cat,EL CENTRE,1,"c. d' Alemanya, 37 1 Bxs 1a","Activitats de comptabilitat, tenidoria de llibres, auditoria i assessoria fiscal"
